Timestamp,grouped_soil,grouped_soil_temp,rolling_mean_grouped_soil,rolling_mean_grouped_soil_temp,hour,minute,date,month,day_of_year,Temperature,Humidity,Rain,Cloudcover,Shortwave_Radiation,Windspeed,Winddirection,Soil_temperature_7-28,Soil_moisture_0-7,Et0_evapotranspiration,gradient,irrigation_amount
2025-03-16 10:00:00+01:00,10.966666666666667,0.8000000000000002,12.218989256843079,0.8000000000000002,10,0,16,3,75,4.2,68.0,0.0,0.0,446.0,4.0,352.0,2.9,0.258,0.16,-2.364627117855152,0.0
2025-03-16 11:00:00+01:00,9.35,10.033333333333333,9.43741243095636,5.918424951183087,11,0,16,3,75,5.7,63.0,0.0,0.0,556.0,6.7,19.0,2.8,0.257,0.21,-1.1865595684066808,0.0
2025-03-16 12:00:00+01:00,10.083333333333334,18.53333333333333,9.845870120029717,16.192934087962687,12,0,16,3,75,7.0,55.0,0.0,9.0,618.0,8.7,27.0,2.8,0.255,0.25,0.6295943980055663,0.0
2025-03-16 13:00:00+01:00,11.033333333333333,23.5,10.696601226967493,22.150248711480046,13,0,16,3,75,8.1,44.0,0.0,69.0,611.0,9.7,28.0,3.0,0.253,0.26,0.9620976598347291,0.0
2025-03-16 14:00:00+01:00,12.15,23.866666666666664,11.770065439699176,24.167448555951697,14,0,16,3,75,8.0,46.0,0.0,2.0,592.0,7.1,6.0,2.2,0.248,0.25,0.9635647873333415,0.0
2025-03-16 15:00:00+01:00,12.766666666666666,20.599999999999998,12.623730801634176,21.807064134967508,15,0,16,3,75,8.3,43.0,0.0,19.0,502.0,8.4,351.0,2.2,0.247,0.22,0.6132678936341582,0.0
2025-03-16 16:00:00+01:00,13.1,16.96666666666667,12.996601226967492,18.12920345336305,16,0,16,3,75,7.7,47.0,0.0,42.0,367.0,12.5,335.0,2.2,0.245,0.17,0.32156689708263997,0.0
2025-03-16 17:00:00+01:00,13.333333333333334,14.533333333333333,13.266864595799456,15.239270503097488,17,0,16,3,75,6.3,58.0,0.0,42.0,203.0,9.4,315.0,2.2,0.244,0.09,0.2400662447168065,0.0
2025-03-16 18:00:00+01:00,13.549999999999999,12.616666666666667,13.476733716401105,13.260264978867228,18,0,16,3,75,4.0,69.0,0.0,16.0,61.0,8.5,295.0,2.3,0.244,0.03,0.2316682767019307,0.0
2025-03-16 19:00:00+01:00,13.833333333333334,10.75,13.730201149203317,11.315935559728892,19,0,16,3,75,2.8,73.0,0.0,88.0,0.0,8.9,295.0,2.3,0.244,0.03,0.29711892274016716,0.0
2025-03-16 20:00:00+01:00,14.214285714285714,10.4,14.07097156188144,10.41646148291284,20,0,16,3,75,2.0,76.0,0.0,51.0,0.0,8.1,295.0,2.3,0.243,0.01,0.4166323367818139,0.0
2025-03-16 21:00:00+01:00,14.700000000000001,10.4,14.563465822766945,10.4,21,0,16,3,75,1.4,79.0,0.0,1.0,0.0,9.6,275.0,2.3,0.243,0.01,0.43964751351052733,0.0
2025-03-16 22:00:00+01:00,15.049999999999999,10.4,14.950266588902494,10.4,22,0,16,3,75,0.5,79.0,0.0,43.0,0.0,9.5,268.0,2.2,0.243,0.0,0.16163314179944788,0.0
2025-03-16 23:00:00+01:00,14.616666666666667,6.316666666666666,14.88673210636584,7.95,23,0,16,3,75,0.7,74.0,0.0,96.0,0.0,10.7,277.0,2.2,0.243,0.01,-0.3265050846939834,0.0
2025-03-17 00:00:00+01:00,14.314285714285715,5.5,14.297256419514527,5.5,0,0,17,3,76,1.6,71.0,0.0,94.0,0.0,9.7,266.0,2.2,0.242,0.01,-0.29016520928320233,0.0
2025-03-17 01:00:00+01:00,14.283333333333333,5.5,14.306401687799436,5.5,1,0,17,3,76,1.5,76.0,0.0,100.0,0.0,10.7,275.0,2.2,0.242,0.01,-0.00022863170712206227,0.0
2025-03-17 02:00:00+01:00,14.300000000000002,5.5,14.296799156100283,5.5,2,0,17,3,76,3.1,76.0,0.1,99.0,0.0,13.3,297.0,2.5,0.264,0.01,-0.013134599182911266,0.0
2025-03-17 03:00:00+01:00,14.266666666666666,5.5,14.280132489433614,5.5,3,0,17,3,76,2.4,86.0,0.1,97.0,0.0,13.8,298.0,2.6,0.265,0.0,-0.025599216378833667,0.0
2025-03-17 04:00:00+01:00,14.257142857142856,5.5,14.245600723342616,5.5,4,0,17,3,76,2.3,92.0,0.2,100.0,0.0,14.5,322.0,2.6,0.266,0.0,0.091434407649027,0.0
2025-03-17 05:00:00+01:00,14.616666666666667,5.5,14.463001304731668,5.5,5,0,17,3,76,1.5,98.0,0.5,100.0,0.0,19.2,24.0,2.6,0.27,0.0,0.2772986028950877,0.0
2025-03-17 06:00:00+01:00,14.85,5.5,14.800197929132791,5.5,6,0,17,3,76,1.0,93.0,0.0,100.0,0.0,13.9,29.0,2.6,0.271,0.0,0.28346662778457876,0.0
2025-03-17 07:00:00+01:00,15.116666666666667,5.5,15.029934560300825,5.5,7,0,17,3,76,0.6,92.0,0.0,41.0,7.0,12.3,25.0,2.5,0.271,0.01,0.20493456030082413,0.0
2025-03-17 08:00:00+01:00,15.233333333333334,5.5,15.21006704973444,5.5,8,0,17,3,76,0.8,85.0,0.0,59.0,119.0,14.9,30.0,2.5,0.271,0.03,0.023498542616535723,0.0
2025-03-17 09:00:00+01:00,14.966666666666667,5.05,15.076931645533897,5.413577214707587,9,0,17,3,76,1.4,75.0,0.0,50.0,244.0,15.8,37.0,2.5,0.27,0.07,-0.7885737260445662,0.0
2025-03-17 10:00:00+01:00,12.533333333333333,2.7999999999999994,13.632919597645307,3.336422785292413,10,0,17,3,76,2.6,60.0,0.0,36.0,378.0,16.7,40.0,2.5,0.269,0.13,-2.291094245353767,0.0
2025-03-17 11:00:00+01:00,9.716666666666667,4.3999999999999995,10.494743154826363,3.1072810143730236,11,0,17,3,76,3.4,51.0,0.0,71.0,511.0,17.3,36.0,2.6,0.267,0.18,-1.6913140149818275,0.0
2025-03-17 12:00:00+01:00,10.714285714285714,13.942857142857141,10.250291567681652,11.457311591099296,12,0,17,3,76,4.2,44.0,0.0,40.0,555.0,16.6,34.0,2.7,0.266,0.2,0.327396163569178,0.0
2025-03-17 13:00:00+01:00,11.433333333333332,17.683333333333334,11.149535481964719,16.798923817143905,13,0,17,3,76,4.9,36.0,0.0,27.0,584.0,15.3,34.0,2.9,0.264,0.23,0.98465467699112,0.0
2025-03-17 14:00:00+01:00,12.616666666666667,17.333333333333332,12.219600921663892,17.755987952111415,14,0,17,3,76,5.0,36.0,0.0,79.0,554.0,15.5,33.0,3.0,0.268,0.22,1.0354972378848695,10.0
2025-03-17 15:00:00+01:00,13.450000000000001,14.6,13.220529957734458,15.58046773810581,15,0,17,3,76,5.0,36.0,0.0,63.0,457.0,14.8,32.0,3.2,0.266,0.19,0.8531134632110318,0.0
2025-03-17 16:00:00+01:00,14.114285714285714,13.2,13.925827848085955,13.377550818842861,16,0,17,3,76,4.5,38.0,0.0,95.0,296.0,13.9,27.0,3.3,0.264,0.14,0.5846025316991561,10.0
2025-03-17 17:00:00+01:00,14.533333333333333,13.199999999999998,14.38973502113277,13.199999999999998,17,0,17,3,76,3.9,39.0,0.0,72.0,150.0,12.8,22.0,3.5,0.263,0.1,0.5266886076561796,10.0
2025-03-17 18:00:00+01:00,15.3,13.2,14.979205063398314,13.199999999999998,18,0,17,3,76,2.8,48.0,0.0,29.0,51.0,8.2,10.0,3.6,0.262,0.04,0.7055970074688975,0.0
2025-03-17 19:00:00+01:00,16.01666666666667,13.199999999999998,15.800929036070565,13.199999999999998,19,0,17,3,76,1.1,57.0,0.0,9.0,1.0,6.8,357.0,3.6,0.262,0.03,0.7632258755575112,0.0
2025-03-17 20:00:00+01:00,16.714285714285715,13.2,16.505656814513337,13.199999999999998,20,0,17,3,76,-0.2,64.0,0.0,4.0,0.0,5.4,358.0,3.5,0.261,0.01,0.6122398929971977,0.0
2025-03-17 21:00:00+01:00,17.2,13.199999999999998,17.02540882206496,13.199999999999998,21,0,17,3,76,-0.8,64.0,0.0,0.0,0.0,4.2,5.0,3.4,0.261,0.0,0.5959670290590502,0.0
2025-03-17 22:00:00+01:00,17.916666666666668,13.199999999999998,17.697590872631437,13.199999999999998,22,0,17,3,76,-1.1,64.0,0.0,0.0,0.0,4.2,12.0,3.3,0.261,0.0,0.6476292276044511,0.0
2025-03-17 23:00:00+01:00,18.483333333333334,13.199999999999998,18.320667277273863,13.199999999999998,23,0,17,3,76,-1.2,64.0,0.0,0.0,0.0,1.8,360.0,3.2,0.26,0.0,0.5226037094972664,0.0
2025-03-18 00:00:00+01:00,18.857142857142858,11.557142857142855,18.74279829162597,12.884488244170553,0,0,18,3,77,-1.4,64.0,0.0,0.0,0.0,0.3,225.0,3.0,0.26,0.0,-0.5352993087520801,0.0
2025-03-18 01:00:00+01:00,16.416666666666668,1.7,17.250068659769703,3.9847637151343513,1,0,18,3,77,-1.7,66.0,0.0,0.0,0.0,1.3,236.0,2.9,0.26,0.0,-1.061440341674805,0.0
2025-03-18 02:00:00+01:00,16.759999999999998,1.7,16.61991760827636,1.7,2,0,18,3,77,-2.3,56.0,0.0,0.0,0.0,1.5,234.0,2.7,0.261,0.0,-0.1499010354336061,0.0
2025-03-18 03:00:00+01:00,17.05,1.7,16.95026658890249,1.7000000000000002,3,0,18,3,77,-2.9,57.0,0.0,0.0,0.0,0.2,270.0,2.5,0.261,0.0,0.2417263176493183,0.0
2025-03-18 04:00:00+01:00,17.1,0.7571428571428571,17.103370243574997,1.3253555150338703,4,0,18,3,77,-3.8,60.0,0.0,0.0,0.0,0.2,270.0,2.2,0.261,0.0,0.13363916574374102,0.0
2025-03-18 05:00:00+01:00,17.45,-0.5,17.217544920389972,-0.42958143420618206,5,0,18,3,77,-4.1,60.0,0.0,0.0,0.0,0.9,217.0,1.9,0.26,0.0,0.9326418822979434,0.0
2025-03-18 06:00:00+01:00,19.5,-0.4666666666666666,18.968654008170883,-0.4901995391680536,6,0,18,3,77,-4.1,58.0,0.0,0.0,0.0,1.8,217.0,1.6,0.26,0.0,1.0081264654893225,0.0
2025-03-18 07:00:00+01:00,19.066666666666666,-0.4000000000000001,19.233797851368617,-0.4098004608319464,7,0,18,3,77,-3.4,54.0,0.0,0.0,24.0,2.2,215.0,1.4,0.26,0.01,-0.24429826848496816,0.0
2025-03-18 08:00:00+01:00,18.17142857142857,-0.4,18.480057471200947,-0.4,8,0,18,3,77,0.0,41.0,0.0,0.0,155.0,0.8,135.0,1.2,0.26,0.04,-0.9718334859851332,0.0
2025-03-18 09:00:00+01:00,16.883333333333333,-0.4000000000000001,17.29013087939835,-0.4000000000000001,9,0,18,3,77,2.8,32.0,0.0,0.0,316.0,1.2,39.0,1.2,0.259,0.1,-1.9433677875745028,0.0
2025-03-18 10:00:00+01:00,12.916666666666666,-0.4000000000000001,14.593321896051942,-0.4000000000000001,10,0,18,3,77,4.5,26.0,0.0,0.0,461.0,1.8,24.0,1.2,0.259,0.17,-3.3792199058254555,0.0
2025-03-18 11:00:00+01:00,10.083333333333334,7.6499999999999995,10.53169106774744,3.4248329120890406,11,0,18,3,77,5.6,21.0,0.0,0.0,571.0,2.4,36.0,1.2,0.259,0.23,-2.0079486015126253,0.0
2025-03-18 12:00:00+01:00,10.799999999999999,19.071428571428573,10.57742469302669,16.53776124005102,12,0,18,3,77,6.2,24.0,0.0,0.0,635.0,3.4,43.0,1.2,0.258,0.26,0.43882243752461214,0.0
2025-03-18 13:00:00+01:00,11.766666666666666,24.066666666666666,11.409335942796664,22.88291959764531,13,0,18,3,77,6.6,27.0,0.0,0.0,648.0,4.5,43.0,1.2,0.257,0.27,1.0164201429202695,0.0
2025-03-18 14:00:00+01:00,13.049999999999999,24.416666666666668,12.61026497886723,24.72451269091921,14,0,18,3,77,6.8,32.0,0.0,0.0,607.0,6.8,32.0,1.6,0.255,0.25,1.1559322561410923,0.0
2025-03-18 15:00:00+01:00,13.916666666666666,20.583333333333332,13.721200455078849,21.993133794165278,15,0,18,3,77,6.7,33.0,0.0,0.0,517.0,8.0,34.0,1.6,0.254,0.22,0.6861797595628341,0.0
2025-03-18 16:00:00+01:00,14.0,17.157142857142855,13.982624497992898,18.04714982888022,16,0,18,3,77,6.1,34.0,0.0,0.0,387.0,8.2,40.0,1.6,0.252,0.17,0.21003763347265014,0.0
2025-03-18 17:00:00+01:00,14.366666666666667,16.849999999999998,14.14127572202415,16.692669276129998,17,0,18,3,77,4.6,54.0,0.0,0.0,230.0,3.9,34.0,1.6,0.252,0.08,0.38795092542508147,0.0
2025-03-18 18:00:00+01:00,14.816666666666668,15.216666666666667,14.758526348843061,16.00505891604085,18,0,18,3,77,3.1,44.0,0.0,0.0,75.0,1.8,53.0,1.6,0.251,0.02,0.436262674707498,0.0
2025-03-18 19:00:00+01:00,15.049999999999999,12.683333333333332,15.013801071439145,13.478472346425276,19,0,18,3,77,1.2,51.0,0.0,0.0,1.0,3.5,171.0,1.6,0.251,0.02,0.31216332696170124,0.0
2025-03-18 20:00:00+01:00,15.514285714285714,10.785714285714286,15.382853002766463,11.45657504528451,20,0,18,3,77,-0.1,53.0,0.0,0.0,0.0,6.6,202.0,1.6,0.251,0.02,0.344368662646251,0.0
2025-03-18 21:00:00+01:00,15.9,9.8,15.702538396731647,9.799999999999999,21,0,18,3,77,-1.0,55.0,0.0,0.0,0.0,6.2,202.0,1.6,0.251,0.01,0.4134393991478902,0.0
2025-03-18 22:00:00+01:00,16.366666666666667,9.8,16.209731801062244,9.799999999999999,22,0,18,3,77,-1.4,57.0,0.0,0.0,0.0,5.1,197.0,1.6,0.25,0.01,0.4715628719944789,0.0
2025-03-18 23:00:00+01:00,16.766666666666666,9.8,16.645664140720605,9.799999999999999,23,0,18,3,77,-1.4,56.0,0.0,0.0,0.0,5.2,192.0,1.6,0.25,0.01,0.5457642126339657,0.0
2025-03-19 00:00:00+01:00,17.514285714285712,9.8,17.301260226330175,9.799999999999999,0,0,19,3,78,-1.6,57.0,0.0,0.0,0.0,5.4,194.0,1.5,0.25,0.01,0.6105012629730329,0.0
2025-03-19 01:00:00+01:00,18.033333333333335,9.8,17.86666666666667,9.799999999999999,1,0,19,3,78,-1.5,56.0,0.0,0.0,0.0,5.8,194.0,1.5,0.25,0.01,0.4593036421181047,0.0
2025-03-19 02:00:00+01:00,18.3,9.8,18.219867510566385,9.799999999999999,2,0,19,3,78,-1.0,49.0,0.0,0.0,0.0,6.1,183.0,1.6,0.249,0.02,0.27642385890253607,0.0
2025-03-19 03:00:00+01:00,18.25,6.833333333333333,18.419514384471743,8.92775898595677,3,0,19,3,78,-1.0,49.0,0.0,0.0,0.0,5.2,176.0,1.5,0.249,0.01,-0.6265278043703599,0.0
2025-03-19 04:00:00+01:00,16.585714285714285,0.9,16.966811901825665,1.6476351548941963,4,0,19,3,78,-1.1,49.0,0.0,0.0,0.0,5.4,166.0,1.4,0.249,0.01,-0.8583890293036536,0.0
2025-03-19 05:00:00+01:00,16.816666666666666,0.9,16.702736325864436,0.8999999999999999,5,0,19,3,78,-1.2,50.0,0.0,0.0,0.0,4.7,162.0,1.3,0.249,0.01,-0.029873883429077708,0.0
2025-03-19 06:00:00+01:00,16.916666666666668,0.6,16.90706413496751,0.8117958525124824,6,0,19,3,78,-1.2,51.0,0.0,0.0,0.0,4.2,162.0,1.3,0.249,0.01,0.015298503734449298,0.0
2025-03-19 07:00:00+01:00,16.650000000000002,0.0,16.733333333333334,0.08820414748751755,7,0,19,3,78,-0.2,48.0,0.0,0.0,28.0,3.5,159.0,1.2,0.248,0.01,-0.21193246248256514,0.0
2025-03-19 08:00:00+01:00,16.32857142857143,0.0,16.48319921000238,0.0,8,0,19,3,78,3.4,37.0,0.0,0.0,164.0,4.3,105.0,1.2,0.248,0.06,-0.4266993865162547,0.0
2025-03-19 09:00:00+01:00,15.666666666666666,0.0,15.879934560300825,0.0,9,0,19,3,78,6.5,30.0,0.0,0.0,327.0,4.5,61.0,1.2,0.248,0.14,-1.423440419662282,0.0
2025-03-19 10:00:00+01:00,11.983333333333334,0.0,13.636318370677815,0.0,10,0,19,3,78,9.0,26.0,0.0,0.0,472.0,5.2,74.0,1.2,0.248,0.21,-2.9713510905274045,0.0
2025-03-19 11:00:00+01:00,9.950000000000001,11.550000000000002,9.937232379246016,5.52316471890438,11,0,19,3,78,10.7,27.0,0.0,0.0,581.0,4.9,84.0,1.2,0.248,0.28,-1.3174511455537559,0.0
2025-03-19 12:00:00+01:00,11.328571428571427,23.857142857142858,11.001416079570303,21.636447539438112,12,0,19,3,78,11.5,31.0,0.0,0.0,644.0,4.9,86.0,1.2,0.247,0.31,1.0862194061114225,0.0
2025-03-19 13:00:00+01:00,12.5,29.2,12.10967119146886,27.845920902376974,13,0,19,3,78,12.0,33.0,0.0,0.0,656.0,5.2,76.0,1.2,0.245,0.32,1.207857552565823,0.0
2025-03-19 14:00:00+01:00,13.866666666666667,28.983333333333334,13.41713118470195,29.622240883090054,14,0,19,3,78,12.5,35.0,0.0,0.0,613.0,6.9,84.0,1.3,0.241,0.31,1.1038632910677908,0.0
2025-03-19 15:00:00+01:00,14.4,24.3,14.317397773604442,25.88927050309749,15,0,19,3,78,12.3,36.0,0.0,0.0,522.0,8.8,89.0,1.4,0.239,0.27,0.524866705548753,0.0
2025-03-19 16:00:00+01:00,14.466666666666667,20.650000000000002,14.466864595799455,21.752073878696365,16,0,19,3,78,11.7,38.0,0.0,0.0,391.0,8.3,95.0,1.6,0.237,0.2,0.1942696980798564,0.0
2025-03-19 17:00:00+01:00,14.9,19.616666666666667,14.705937169764155,19.806135098896945,17,0,19,3,78,9.9,51.0,0.0,0.0,235.0,7.1,111.0,1.9,0.236,0.11,0.3584666277845798,0.0
2025-03-19 18:00:00+01:00,15.266666666666666,17.099999999999998,15.183797851368615,18.100929036070564,18,0,19,3,78,6.5,59.0,0.0,0.0,79.0,8.0,160.0,2.1,0.236,0.04,0.3536653619350014,0.0
2025-03-19 19:00:00+01:00,15.516666666666666,14.316666666666668,15.413267893634158,15.20626436826003,19,0,19,3,78,4.5,57.0,0.0,0.0,1.0,9.4,183.0,2.3,0.236,0.04,0.29515772465712775,0.0
2025-03-19 20:00:00+01:00,15.900000000000002,12.314285714285715,15.77411330068287,12.795552983939485,20,0,19,3,78,3.4,59.0,0.0,0.0,0.0,7.6,184.0,2.3,0.236,0.02,0.12291369392939089,0.0
2025-03-19 21:00:00+01:00,15.633333333333333,10.3,15.65909528149294,10.866666666666667,21,0,19,3,78,2.5,62.0,0.0,0.0,0.0,7.4,179.0,2.4,0.235,0.01,0.3184627586465343,0.0
2025-03-19 22:00:00+01:00,16.683333333333334,10.3,16.41103881797594,10.3,22,0,19,3,78,2.3,62.0,0.0,0.0,0.0,7.4,176.0,2.3,0.235,0.01,0.6371190259201969,0.0
2025-03-19 23:00:00+01:00,17.05,9.65,16.933333333333334,10.175167087910959,23,0,19,3,78,2.3,62.0,0.0,0.0,0.0,7.4,180.0,2.3,0.235,0.01,0.1245086365973922,0.0
2025-03-20 00:00:00+01:00,16.52857142857143,6.4,16.660056091170723,7.064142496076321,0,0,20,3,79,2.4,62.0,0.0,0.0,0.0,7.6,180.0,2.2,0.235,0.01,-0.07009976958402575,0.0
2025-03-20 01:00:00+01:00,16.916666666666668,6.400000000000001,16.793133794165282,6.400000000000001,1,0,20,3,79,2.3,62.0,0.0,0.0,0.0,7.4,180.0,2.2,0.235,0.01,0.1951052488658842,0.0
2025-03-20 02:00:00+01:00,17.083333333333332,6.400000000000001,17.050266588902492,6.400000000000001,2,0,20,3,79,3.0,62.0,0.0,0.0,0.0,7.6,180.0,2.4,0.237,0.02,0.15846662778457876,0.0
2025-03-20 03:00:00+01:00,17.033333333333335,4.483333333333333,17.11006704973444,5.25,3,0,20,3,79,2.3,64.0,0.0,0.0,0.0,7.2,177.0,2.3,0.236,0.01,-0.02230488719457746,0.0
2025-03-20 04:00:00+01:00,17.071428571428573,4.1,17.005656814513337,4.1,4,0,20,3,79,1.8,65.0,0.0,0.0,0.0,6.3,175.0,2.3,0.236,0.01,0.061534177233051324,0.0
2025-03-20 05:00:00+01:00,17.333333333333332,4.1,17.233135404200542,4.1,5,0,20,3,79,1.5,66.0,0.0,0.0,0.0,5.4,172.0,2.2,0.236,0.01,0.2440050787284651,0.0
2025-03-20 06:00:00+01:00,17.55,4.1,17.493666971970267,4.1,6,0,20,3,79,1.3,67.0,0.0,0.0,0.0,4.2,170.0,2.2,0.236,0.0,0.18006382966391143,0.0
2025-03-20 07:00:00+01:00,17.566666666666666,4.1,17.593263063528365,4.1,7,0,20,3,79,2.2,69.0,0.0,0.0,30.0,3.5,168.0,2.1,0.236,0.01,-0.13517709979810988,0.0
2025-03-20 08:00:00+01:00,17.02857142857143,4.1,17.223312772374047,4.1,8,0,20,3,79,5.2,62.0,0.0,0.0,168.0,3.3,131.0,2.1,0.236,0.06,-0.5732319537140427,0.0
2025-03-20 09:00:00+01:00,16.133333333333333,4.1,16.44679915610028,4.1,9,0,20,3,79,8.5,60.0,0.0,0.0,330.0,2.4,54.0,2.0,0.235,0.13,-1.522790680066337,0.0
2025-03-20 10:00:00+01:00,12.783333333333333,6.45,14.177731412241373,4.768840463940916,10,0,20,3,79,11.2,57.0,0.0,0.0,474.0,2.7,82.0,2.1,0.234,0.22,-2.4826962773388894,0.0
2025-03-20 11:00:00+01:00,11.333333333333334,16.5,11.481406601422501,13.354788772998745,11,0,20,3,79,13.0,52.0,0.0,0.0,581.0,1.4,67.0,2.2,0.233,0.29,-1.2818371013646113,0.0
2025-03-20 12:00:00+01:00,11.842857142857143,24.042857142857144,11.61405720951215,21.912965113521675,12,0,20,3,79,14.3,44.0,0.0,0.0,643.0,1.3,45.0,2.5,0.231,0.33,0.5621319897195809,0.0
